TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup
T01218,C6567,2,0.03846153846153849,0,6,5,0.5887755102040816,2023-11-07,0,0.5964008212891019,11,Tuesday,0
T01219,C6751,2,0.8076923076923078,5,4,3,0.0010204081632653045,2023-03-05,1,0.00821289101815693,3,Sunday,2
T01220,C1100,2,0.25,0,2,2,0.08326530612244898,2023-02-19,1,0.036434639075647174,2,Sunday,1
T01221,C3972,0,0.6346153846153847,7,4,3,0.42020408163265305,2023-07-22,1,0.25629051089013244,7,Saturday,2
T01222,C3347,0,0.9615384615384616,6,5,4,0.23020408163265307,2023-04-22,0,0.19328475381456584,4,Saturday,3
T01223,C7566,2,0.4423076923076924,9,3,5,0.5853061224489796,2023-04-19,3,0.5929787833648698,4,Wednesday,2
T01224,C2140,0,0.46153846153846156,6,3,4,0.47346938775510206,2023-02-26,1,0.38524095172913564,2,Sunday,2
T01225,C3324,1,0.576923076923077,2,1,5,0.8391836734693877,2023-10-20,1,0.8433914408792624,10,Friday,2
T01226,C1502,2,0.5576923076923077,2,1,4,0.9373469387755102,2023-05-29,0,0.7512782318128749,5,Monday,2
T01227,C2503,2,0.03846153846153849,1,4,2,0.25918367346938775,2023-04-02,0,0.1058416200330126,4,Sunday,0
T01228,C9691,2,0.03846153846153849,8,2,1,0.1436734693877551,2023-03-23,0,0.027899673899915454,3,Thursday,0
T01229,C4524,2,0.7884615384615384,7,2,3,0.4524489795918367,2023-07-25,0,0.27537340472643823,7,Tuesday,2
T01230,C7163,1,0.3846153846153847,2,1,1,0.2383673469387755,2023-10-09,2,0.04657997503925279,10,Monday,1
T01231,C7878,0,0.11538461538461542,7,3,3,0.32877551020408163,2023-07-29,2,0.20218205241756917,7,Saturday,0
T01232,C8432,1,0.8653846153846155,2,3,1,0.7222448979591837,2023-06-30,3,0.1420347034904787,6,Friday,3
T01233,C6585,0,0.6346153846153847,8,4,3,0.9783673469387755,2023-04-22,3,0.5866178187527679,4,Saturday,2
T01234,C3578,1,0.7692307692307693,0,1,4,0.13489795918367348,2023-08-03,1,0.1180804380208543,8,Thursday,2
T01235,C7062,2,0.326923076923077,7,4,2,0.4861224489795918,2023-11-03,2,0.1953782358388019,11,Friday,1
T01236,C6105,1,0.9038461538461539,1,5,5,0.3657142857142857,2023-05-23,3,0.37638391239582913,5,Tuesday,3
T01237,C6314,1,0.3076923076923077,7,0,4,0.0536734693877551,2023-06-13,1,0.053987680663472766,6,Tuesday,1
T01238,C2391,2,0.7115384615384616,8,1,4,0.7910204081632654,2023-07-05,3,0.6358146463223158,7,Wednesday,2
T01239,C1861,0,0.6538461538461539,2,0,5,0.5928571428571429,2023-11-19,1,0.6004267482587866,11,Sunday,2
T01240,C3549,0,0.6923076923076924,7,3,1,0.4157142857142857,2023-02-24,1,0.08156528040581344,2,Friday,2
T01241,C3579,2,0.21153846153846156,8,2,3,0.6457142857142857,2023-12-07,0,0.38974998993518256,12,Thursday,1
T01242,C1815,2,0.46153846153846156,2,5,4,0.7063265306122449,2023-12-18,1,0.5689842586255486,12,Monday,2
T01243,C2336,2,0.7884615384615384,0,4,4,0.6671428571428571,2023-11-21,0,0.5380651394983695,11,Tuesday,2
T01244,C5458,2,0.46153846153846156,3,1,1,0.16387755102040819,2023-11-22,0,0.03188534159990338,11,Wednesday,2
T01245,C8259,2,0.4423076923076924,1,4,4,0.43673469387755104,2023-06-12,3,0.3562542775474053,6,Monday,2
T01246,C7947,1,0.7115384615384616,5,0,3,0.5048979591836734,2023-09-15,1,0.30641330166270786,9,Friday,2
T01247,C8957,0,0.7884615384615384,3,1,5,0.9979591836734694,2023-10-02,2,1.0000000000000002,10,Monday,2
T01248,C8242,2,0.07692307692307698,2,5,2,0.5193877551020408,2023-09-30,1,0.20850275775997426,9,Saturday,0
T01249,C7785,0,0.6346153846153847,2,0,2,0.28959183673469385,2023-07-20,2,0.11783888240267322,7,Thursday,2
T01250,C5475,2,0.3076923076923077,1,6,5,0.9426530612244898,2023-04-26,0,0.9454486895607714,4,Wednesday,1
T01251,C4531,1,0.46153846153846156,7,3,5,0.7285714285714285,2023-07-26,3,0.7342888200008052,7,Wednesday,2
T01252,C9394,1,0.2692307692307693,2,5,5,0.5389795918367347,2023-09-11,0,0.5472845122589476,9,Monday,1
T01253,C2864,1,0.6346153846153847,2,0,1,0.966530612244898,2023-08-26,0,0.1902250493176054,8,Saturday,2
T01254,C6655,1,0.48076923076923084,2,2,2,0.23265306122448984,2023-05-27,1,0.0953742099118322,5,Saturday,2
T01255,C8043,0,0.42307692307692313,8,1,4,0.33346938775510204,2023-08-19,2,0.27476951568098557,8,Saturday,1
T01256,C2816,1,1.0,3,5,1,0.4179591836734694,2023-03-22,2,0.08200813237247877,3,Wednesday,3
T01257,C5640,0,0.42307692307692313,7,6,3,0.22673469387755105,2023-04-01,2,0.1417931478722976,4,Saturday,1
T01258,C8972,2,0.5961538461538463,1,3,5,0.6959183673469388,2023-07-24,3,0.7020814042433271,7,Monday,2
T01259,C9633,2,0.9615384615384616,7,4,4,0.926530612244898,2023-05-28,0,0.7427432666371432,5,Sunday,3
T01260,C6053,1,0.576923076923077,1,4,2,0.33346938775510204,2023-01-02,0,0.13515036837231775,1,Monday,2
T01261,C1744,0,0.730769230769231,0,4,4,0.503265306122449,2023-09-30,2,0.4087523652320947,9,Saturday,2
T01262,C4612,2,0.0,6,4,1,0.509795918367347,2023-06-21,2,0.10012480373606022,6,Wednesday,0
T01263,C7475,2,0.6153846153846154,1,5,4,0.14306122448979594,2023-08-26,0,0.12452192117234993,8,Saturday,2
T01264,C1897,2,0.15384615384615385,2,6,5,0.49693877551020404,2023-12-02,2,0.5058174644711945,12,Saturday,1
T01265,C1125,2,0.5384615384615385,4,6,2,0.9473469387755102,2023-03-30,2,0.3773501348685535,3,Thursday,2
T01266,C4349,1,0.1923076923076924,0,4,2,0.7708163265306123,2023-12-16,3,0.307701598293007,12,Saturday,1
T01267,C5938,1,0.2692307692307693,1,2,2,0.9124489795918368,2023-02-20,1,0.36358146463223157,2,Monday,1
T01268,C4460,1,0.07692307692307698,5,1,2,0.30653061224489797,2023-07-16,2,0.12452192117234993,7,Sunday,0
T01269,C3248,2,0.6153846153846154,8,4,1,0.6283673469387755,2023-10-25,3,0.12351543942992875,10,Wednesday,2
T01270,C5186,1,0.7884615384615384,6,1,1,0.7304081632653061,2023-12-01,1,0.1436450742783526,12,Friday,2
T01271,C5742,2,0.326923076923077,3,5,4,0.16040816326530613,2023-08-03,3,0.13821007286927817,8,Thursday,1
T01272,C6375,1,0.25,1,6,1,0.23163265306122452,2023-08-03,3,0.045251419139256815,8,Thursday,1
T01273,C2965,1,0.17307692307692313,7,3,2,0.8802040816326531,2023-07-30,0,0.3508595354080277,7,Sunday,1
T01274,C1126,0,0.21153846153846156,1,4,3,0.7387755102040816,2023-04-07,0,0.44482467088047023,4,Friday,1
T01275,C9149,0,0.1923076923076924,0,0,4,0.523673469387755,2023-11-22,1,0.4248560731108338,11,Wednesday,1
T01276,C8055,2,0.4423076923076924,9,4,3,0.8422448979591837,2023-01-15,1,0.5060590200893755,1,Sunday,2
T01277,C3878,2,0.730769230769231,9,2,2,0.5977551020408163,2023-11-13,3,0.2394218768871533,11,Monday,2
T01278,C3116,2,0.8653846153846155,4,2,3,0.7828571428571429,2023-04-25,1,0.47091267764402756,4,Tuesday,3
T01279,C7229,0,1.0,0,6,4,0.5920408163265306,2023-03-12,0,0.4788034945046097,3,Sunday,3
T01280,C9725,1,0.13461538461538464,1,5,1,0.7148979591836735,2023-11-09,0,0.1405853697813922,11,Thursday,0
T01281,C4770,0,0.8076923076923078,4,4,2,0.779795918367347,2023-11-14,2,0.3112444140263296,11,Tuesday,2
T01282,C9196,1,0.2692307692307693,7,0,5,0.7028571428571428,2023-09-15,0,0.7089254800917911,9,Friday,1
T01283,C6802,2,0.5000000000000001,6,3,4,0.6857142857142857,2023-02-11,2,0.5527195136680221,2,Saturday,2
T01284,C2180,0,0.980769230769231,8,0,1,0.7710204081632653,2023-11-03,2,0.1516566689480253,11,Friday,3
T01285,C7505,2,0.40384615384615385,2,0,3,0.04612244897959184,2023-10-20,3,0.03490478682716696,10,Friday,1
T01286,C1693,1,0.8846153846153847,3,0,2,0.9342857142857143,2023-07-29,1,0.372196948347357,7,Saturday,3
T01287,C8147,1,0.13461538461538464,8,3,5,0.04408163265306122,2023-01-12,0,0.05914086718466927,1,Thursday,0
T01288,C1307,0,0.576923076923077,1,4,5,0.7036734693877551,2023-06-16,2,0.7097306654857282,6,Friday,2
T01289,C8532,0,0.826923076923077,0,6,1,0.14775510204081635,2023-11-09,0,0.028704859293852414,11,Thursday,3
T01290,C2275,0,0.576923076923077,9,0,3,0.23489795918367348,2023-05-08,1,0.14662426023591935,5,Monday,2
T01291,C6129,2,0.576923076923077,0,0,4,0.5055102040816326,2023-03-27,2,0.410523773098756,3,Monday,2
T01292,C8033,1,0.25,2,6,4,0.40551020408163263,2023-10-19,1,0.3316156044929345,10,Thursday,1
T01293,C7626,0,0.7115384615384616,0,2,5,0.970204081632653,2023-11-17,0,0.9726236966061436,11,Friday,2
T01294,C7843,2,0.1923076923076924,5,5,4,0.8561224489795919,2023-08-30,0,0.6871854744554934,8,Wednesday,1
T01295,C5743,2,0.7884615384615384,4,4,2,0.6236734693877551,2023-12-17,2,0.2496477313901526,12,Sunday,2
T01296,C2887,2,0.5000000000000001,9,4,2,0.21265306122448982,2023-02-16,0,0.08748339305125005,2,Thursday,2
T01297,C7636,1,0.019230769230769273,9,2,3,0.9081632653061225,2023-07-09,3,0.545070252425621,7,Sunday,0
T01298,C1341,0,0.28846153846153855,0,1,1,0.9455102040816327,2023-01-12,3,0.18607834453883007,1,Thursday,1
T01299,C6321,0,0.03846153846153849,2,4,3,0.4904081632653061,2023-11-04,2,0.2978380772172793,11,Saturday,0
T01300,C3815,2,0.15384615384615385,1,5,1,0.0893877551020408,2023-12-01,3,0.01719070816055397,12,Friday,1
T01301,C8538,0,0.6923076923076924,5,3,1,0.6563265306122449,2023-07-19,3,0.1290309593783969,7,Wednesday,2
T01302,C6928,1,0.7115384615384616,9,3,1,0.21040816326530615,2023-10-10,0,0.04106445509078466,10,Tuesday,2
T01303,C2443,0,0.1923076923076924,8,0,3,0.673469387755102,2023-09-19,3,0.40617577197149646,9,Tuesday,1
T01304,C8155,2,0.15384615384615385,2,5,5,0.009795918367346938,2023-04-09,3,0.025323080639317205,4,Sunday,1
T01305,C2734,1,0.7692307692307693,0,1,2,0.7736734693877552,2023-03-24,2,0.3088288578445187,3,Friday,2
T01306,C4986,0,0.6153846153846154,9,3,1,0.8659183673469388,2023-08-23,0,0.17037722935705948,8,Wednesday,2
T01307,C8138,1,0.03846153846153849,6,6,5,0.7693877551020408,2023-07-08,1,0.7745480896976529,7,Saturday,0
T01308,C7560,0,0.6923076923076924,5,4,3,0.09081632653061225,2023-05-03,1,0.0613551270179959,5,Wednesday,2
T01309,C9584,1,0.17307692307692313,8,5,2,0.14142857142857143,2023-03-31,1,0.05938242280285037,3,Friday,1
T01310,C2288,2,0.05769230769230771,3,6,3,0.09142857142857144,2023-08-30,1,0.061717460445267526,8,Wednesday,0
T01311,C7484,2,0.1923076923076924,5,2,4,0.45163265306122446,2023-12-31,1,0.3680099842988848,12,Sunday,1
T01312,C6083,2,0.3076923076923077,6,6,5,0.17877551020408164,2023-04-13,1,0.1919964571842667,4,Thursday,1
T01313,C6562,1,0.21153846153846156,9,2,1,0.5573469387755102,2023-06-15,2,0.10950521357542574,6,Thursday,1
T01314,C4630,1,0.6346153846153847,7,2,3,0.993469387755102,2023-03-09,1,0.595555376625468,3,Thursday,2
T01315,C6456,2,0.48076923076923084,2,6,1,0.1626530612244898,2023-05-31,2,0.031643785981722294,5,Wednesday,2
T01316,C3754,2,0.730769230769231,6,2,5,0.48571428571428577,2023-02-03,3,0.4947461653045614,2,Friday,2
T01317,C2251,1,0.6923076923076924,2,6,5,0.9453061224489796,2023-01-16,3,0.9480655420910665,1,Monday,2
T01318,C9363,1,0.7692307692307693,2,4,2,0.8048979591836735,2023-04-16,0,0.32114819437175407,4,Sunday,2
T01319,C2868,1,0.019230769230769273,3,4,4,0.5538775510204081,2023-10-23,1,0.4486895607713676,10,Monday,0
T01320,C9693,1,0.8846153846153847,2,2,4,0.10163265306122449,2023-08-25,1,0.0918313941785096,8,Friday,3
T01321,C9355,1,0.8846153846153847,7,4,3,0.20285714285714287,2023-08-24,2,0.12766214420870406,8,Thursday,3
T01322,C4176,0,0.8076923076923078,9,0,3,0.9773469387755103,2023-05-06,0,0.5860139297073151,5,Saturday,2
T01323,C6724,0,1.0,0,0,2,0.8538775510204082,2023-12-17,0,0.340472643826241,12,Sunday,3
T01324,C6752,0,0.34615384615384615,4,6,5,0.08857142857142858,2023-11-05,3,0.10302347115423326,11,Sunday,1
T01325,C3419,1,0.0961538461538462,7,1,5,0.3426530612244898,2023-08-16,2,0.3536374250171102,8,Wednesday,0
T01326,C4871,1,0.25,4,5,5,0.8630612244897959,2023-05-04,1,0.8669431136519183,5,Thursday,1
T01327,C2684,1,0.5384615384615385,5,5,2,0.24081632653061227,2023-04-01,2,0.09859495148758002,4,Saturday,2
T01328,C3399,2,0.730769230769231,6,5,1,0.9395918367346939,2023-08-25,3,0.1849108257176215,8,Friday,2
T01329,C5193,2,0.576923076923077,1,6,4,0.8279591836734694,2023-09-14,1,0.6649623575828335,9,Thursday,2
T01330,C4232,2,0.576923076923077,6,2,1,0.2279591836734694,2023-11-25,2,0.04452675228471356,11,Saturday,2
T01331,C3842,2,0.1923076923076924,5,1,5,0.3736734693877551,2023-02-26,1,0.38423446998671446,2,Sunday,1
T01332,C3504,0,0.2692307692307693,8,6,4,0.25857142857142856,2023-11-06,1,0.21566890776601313,11,Monday,1
T01333,C2234,1,0.5000000000000001,8,2,3,0.5028571428571429,2023-06-19,2,0.3052055235718024,6,Monday,2
T01334,C3902,0,0.730769230769231,3,2,2,0.5195918367346939,2023-03-23,0,0.20858327629936796,3,Thursday,2
T01335,C9095,1,0.17307692307692313,8,0,3,0.010612244897959183,2023-05-06,2,0.013889448045412457,5,Saturday,1
T01336,C8601,0,0.9615384615384616,9,0,2,0.8106122448979592,2023-08-25,3,0.32340271347477756,8,Friday,3
T01337,C8354,2,0.7115384615384616,3,4,4,0.3355102040816326,2023-02-05,0,0.27637988646885947,2,Sunday,2
T01338,C6295,0,1.0,5,3,4,0.1916326530612245,2023-01-04,1,0.16284874592374896,1,Wednesday,3
T01339,C6179,0,0.9423076923076924,3,1,2,0.11224489795918369,2023-01-17,1,0.04786827166955192,1,Tuesday,3
T01340,C3473,1,0.21153846153846156,0,3,5,0.0,2023-12-16,3,0.015660855912073758,12,Saturday,1
T01341,C8205,2,0.7500000000000001,6,1,3,0.2557142857142857,2023-12-13,0,0.15894359676315473,12,Wednesday,2
T01342,C2118,0,0.8076923076923078,4,4,2,0.20224489795918368,2023-07-28,1,0.08337694754217158,7,Friday,2
T01343,C8682,1,0.6153846153846154,2,2,1,0.8689795918367347,2023-09-24,1,0.1709811184025122,9,Sunday,2
T01344,C8245,2,0.3076923076923077,2,2,5,0.16183673469387758,2023-08-29,1,0.1752888602600749,8,Tuesday,1
T01345,C5961,2,0.1923076923076924,4,4,3,0.413265306122449,2023-07-17,0,0.252184065381054,7,Monday,1
T01346,C5500,1,0.8846153846153847,8,0,3,0.3414285714285714,2023-02-06,3,0.20967027658118284,2,Monday,3
T01347,C1920,1,0.826923076923077,8,5,5,0.17306122448979594,2023-08-02,2,0.18636015942670803,8,Wednesday,3
T01348,C6766,1,0.40384615384615385,7,5,1,0.7918367346938776,2023-05-14,2,0.15576311445710375,5,Sunday,1
T01349,C9312,2,0.5576923076923077,3,6,3,0.041020408163265305,2023-10-03,1,0.03188534159990338,10,Tuesday,2
T01350,C2215,1,0.730769230769231,8,0,5,0.8455102040816327,2023-03-03,3,0.8496316276822738,3,Friday,2
T01351,C6085,0,0.7115384615384616,7,4,4,0.7418367346938776,2023-11-07,1,0.5970047103345546,11,Tuesday,2
T01352,C8565,1,0.07692307692307698,4,1,2,0.6530612244897959,2023-11-28,0,0.26124240106284474,11,Tuesday,0
T01353,C8404,0,0.2692307692307693,7,0,4,0.09285714285714286,2023-10-01,0,0.0849067997906518,10,Sunday,1
T01354,C1616,0,0.46153846153846156,3,4,3,0.20346938775510207,2024-01-01,1,0.1280244776359757,1,Monday,2
T01355,C1932,0,0.46153846153846156,3,6,4,0.5012244897959184,2023-01-13,3,0.4071419944442208,1,Friday,2
T01356,C7041,0,0.15384615384615385,3,1,1,0.6763265306122449,2023-08-13,3,0.13297636780868796,8,Sunday,1
T01357,C5703,1,0.11538461538461542,7,5,3,0.8085714285714286,2023-09-04,1,0.48613068158943595,9,Monday,0
T01358,C2257,2,0.019230769230769273,1,5,2,0.30755102040816323,2023-01-31,1,0.12492451386931842,1,Tuesday,0
T01359,C2479,0,0.23076923076923084,9,1,2,0.3926530612244898,2023-05-30,3,0.1585007447964894,5,Tuesday,1
T01360,C9307,1,0.6346153846153847,7,1,2,0.9138775510204081,2023-07-23,3,0.3641450944079874,7,Sunday,2
T01361,C7299,0,0.6153846153846154,1,3,1,0.43510204081632653,2023-01-21,3,0.08538991102701397,1,Saturday,2
T01362,C8581,1,0.826923076923077,3,3,2,0.7340816326530613,2023-07-06,3,0.2932082612021418,7,Thursday,3
T01363,C1672,0,0.5000000000000001,1,3,4,0.2059183673469388,2023-07-24,0,0.17412134143886632,7,Monday,2
T01364,C8368,2,1.0,2,2,4,0.7226530612244898,2023-09-19,1,0.5818672249285398,9,Tuesday,3
T01365,C4084,0,0.17307692307692313,2,0,3,0.24448979591836736,2023-11-19,1,0.15230081726317488,11,Sunday,1
T01366,C6267,2,0.730769230769231,0,6,2,0.03612244897959184,2023-11-29,1,0.017834856475703532,11,Wednesday,2
T01367,C8792,2,0.11538461538461542,3,5,1,0.3087755102040816,2023-08-14,2,0.06046942308466525,8,Monday,0
T01368,C9214,1,0.21153846153846156,0,1,5,0.23673469387755106,2023-08-08,2,0.24916462015379046,8,Tuesday,1
T01369,C3471,0,0.576923076923077,2,0,4,0.40224489795918367,2023-03-05,3,0.32903901123233625,3,Sunday,2
T01370,C2013,0,0.7500000000000001,9,2,3,0.28530612244897957,2023-02-23,0,0.17645637908128348,2,Thursday,2
T01371,C8381,2,0.730769230769231,6,4,4,0.8551020408163266,2023-03-16,2,0.6863802890615565,3,Thursday,2
T01372,C2695,0,0.03846153846153849,2,6,4,0.9138775510204081,2023-05-15,1,0.732758967752325,5,Monday,0
T01373,C6626,1,0.9615384615384616,1,2,3,0.33489795918367343,2023-10-24,2,0.20580538669028545,10,Tuesday,3
T01374,C2381,2,0.6538461538461539,3,2,4,0.7959183673469388,2023-02-27,0,0.6396795362132132,2,Monday,2
T01375,C9266,2,0.6153846153846154,2,4,4,0.8030612244897959,2023-03-28,0,0.6453158339707717,3,Tuesday,2
T01376,C3827,1,0.9230769230769232,8,2,1,0.48469387755102045,2023-07-07,3,0.09517291356334796,7,Friday,3
T01377,C1641,1,0.13461538461538464,9,2,5,0.4838775510204082,2023-07-31,1,0.49293449816820323,7,Monday,0
T01378,C5059,1,0.0961538461538462,9,3,3,0.16714285714285715,2023-12-03,1,0.10652602761785901,12,Sunday,0
T01379,C8172,0,0.576923076923077,6,0,3,0.9842857142857142,2023-06-23,3,0.5901203752163936,6,Friday,2
T01380,C8199,1,0.8076923076923078,8,4,2,0.8240816326530612,2023-03-14,3,0.32871693707476146,3,Tuesday,2
T01381,C9586,1,0.15384615384615385,2,4,5,0.6140816326530613,2023-05-05,0,0.6213615685011474,5,Friday,1
T01382,C9564,2,0.730769230769231,2,0,4,0.46,2023-09-05,1,0.37461250452916783,9,Tuesday,2
T01383,C3600,0,0.6538461538461539,1,4,1,0.6538775510204081,2023-04-18,2,0.1285478481420347,4,Tuesday,2
T01384,C6962,2,1.0,0,1,2,0.6448979591836734,2023-05-16,2,0.2580216594870969,5,Tuesday,3
T01385,C7108,2,0.0,3,0,3,0.17938775510204083,2023-02-19,1,0.1137726961632916,2,Sunday,0
T01386,C5634,1,0.9423076923076924,0,0,5,0.7755102040816326,2023-06-18,2,0.7805869801521801,6,Sunday,3
T01387,C7347,0,0.826923076923077,4,6,1,0.6969387755102041,2023-11-25,3,0.1370425540480696,11,Saturday,3
T01388,C7697,1,0.7884615384615384,7,0,3,0.710204081632653,2023-12-22,3,0.4279157776077942,12,Friday,2
T01389,C6543,2,0.5192307692307693,9,4,4,0.24755102040816326,2023-02-07,0,0.20697290551149405,2,Tuesday,2
T01390,C1857,0,0.6346153846153847,1,5,2,0.04673469387755102,2023-08-23,2,0.022021820524175693,8,Wednesday,2
T01391,C6482,2,0.5000000000000001,0,6,5,0.4736734693877551,2023-12-30,2,0.48286968074399134,12,Saturday,2
T01392,C2079,2,0.4423076923076924,3,1,2,0.7640816326530613,2023-09-09,0,0.305044486493015,9,Saturday,2
T01393,C6401,0,0.03846153846153849,1,6,4,0.20081632653061227,2023-05-06,2,0.17009541446918156,5,Saturday,0
T01394,C2548,1,0.8461538461538461,5,5,4,0.943265306122449,2023-05-14,2,0.7559483070977093,5,Sunday,3
T01395,C7333,1,0.6346153846153847,9,0,3,0.6510204081632653,2023-06-25,3,0.3928902129715367,6,Sunday,2
T01396,C5655,2,0.5192307692307693,4,0,2,0.01836734693877551,2023-06-01,0,0.010829743548452033,6,Thursday,2
T01397,C5128,1,0.2692307692307693,7,0,2,0.9704081632653061,2023-12-19,3,0.3864487298200411,12,Tuesday,1
T01398,C3463,0,0.980769230769231,3,0,2,0.5061224489795918,2023-08-16,2,0.20326905269938406,8,Wednesday,3
T01399,C6461,0,0.576923076923077,0,4,2,0.05693877551020408,2023-06-19,3,0.026047747493860463,6,Monday,2
T01400,C2335,1,0.9615384615384616,2,1,1,0.743061224489796,2023-08-19,2,0.14614114899955716,8,Saturday,3
T01401,C3317,1,0.9423076923076924,3,5,3,0.07122448979591836,2023-12-25,2,0.04976045734530376,12,Monday,3
T01402,C6731,2,0.46153846153846156,8,2,5,0.5928571428571429,2023-05-13,0,0.6004267482587866,5,Saturday,2
T01403,C6082,0,0.42307692307692313,3,3,1,0.23285714285714285,2023-10-18,3,0.0454929747574379,10,Wednesday,1
T01404,C7421,1,0.7115384615384616,3,3,2,0.7822448979591837,2023-05-21,3,0.3122106364990539,5,Sunday,2
T01405,C3112,1,0.980769230769231,7,2,4,0.7661224489795918,2023-11-01,2,0.616168122710254,11,Wednesday,3
T01406,C2388,1,0.9038461538461539,2,3,4,0.46285714285714286,2023-01-19,3,0.3768670236321913,1,Thursday,3
T01407,C6072,2,0.9230769230769232,0,2,2,0.015102040816326531,2023-03-13,1,0.009541446918152906,3,Monday,3
T01408,C7171,0,0.8461538461538461,8,1,1,0.26448979591836735,2023-03-17,2,0.0517331615604493,3,Friday,3
T01409,C6381,2,0.6923076923076924,0,2,1,0.5979591836734693,2023-09-25,0,0.11751680824509843,9,Monday,2
T01410,C3093,0,0.11538461538461542,1,0,3,0.8369387755102041,2023-05-28,2,0.5029187970530214,5,Sunday,0
T01411,C9624,0,0.5192307692307693,8,3,4,0.8412244897959184,2023-01-14,2,0.6754297677040139,1,Saturday,2
T01412,C2531,2,0.15384615384615385,8,1,2,0.3522448979591837,2023-04-24,3,0.14255807399653772,4,Monday,1
T01413,C7937,1,0.3076923076923077,9,2,1,0.5830612244897959,2023-07-09,3,0.11457788155722855,7,Sunday,1
T01414,C9331,2,0.576923076923077,2,3,1,0.8777551020408163,2023-10-16,0,0.17271226699947664,10,Monday,2
T01415,C6928,1,0.9423076923076924,1,4,5,0.6528571428571429,2023-07-05,1,0.6596078747131527,7,Wednesday,3
T01416,C1298,2,0.2692307692307693,6,0,3,0.8575510204081632,2024-01-01,2,0.5151173557711664,1,Monday,1
T01417,C6940,1,0.0961538461538462,9,3,5,0.10489795918367348,2023-05-30,0,0.11912717903297235,5,Tuesday,0
T01418,C6060,2,0.34615384615384615,7,0,4,0.2916326530612245,2023-06-07,2,0.24175691452957046,6,Wednesday,1
T01419,C3953,0,0.730769230769231,8,3,2,0.2530612244897959,2023-03-23,0,0.10342606385120173,3,Thursday,2
T01420,C4509,1,0.6538461538461539,5,4,4,0.5881632653061224,2023-10-18,0,0.47574379000764927,10,Wednesday,2
T01421,C6598,2,0.5000000000000001,0,1,2,0.9414285714285714,2023-11-21,0,0.3750150972261363,11,Tuesday,2
T01422,C8967,2,0.3076923076923077,0,0,1,0.5671428571428572,2023-06-06,3,0.11143765852087444,6,Tuesday,1
T01423,C4145,1,0.23076923076923084,9,1,1,0.7681632653061224,2023-09-01,1,0.15109303917226943,9,Friday,1
